,text,target,sender,link,hostile,If hostile is it directed ?,group,id
6015,@brfootball 😂😂what the actual fuck,brfootball,crispus_mundua,https://twitter.com/statuses/1099426568932388865,0,0,10,1099426568932388865
6016,@JAYZLyricsForev but u are still a fucking nigger doing nigger music how is my daughter ur lineage then,JAYZLyricsForev,saint_kaos,https://twitter.com/statuses/1099825074956390403,1,1,0,1099825074956390403
6017,@Negrostopheles The nigga stopped saying bappin to say zooted. I'm sick.,Negrostopheles,AkuilaBeats,https://twitter.com/statuses/1099929712938250241,1,1,11,1099929712938250241
6018,@OnlyRedMic Got it from the head nigga @phontigallo lol,OnlyRedMic,iamMelsmith,https://twitter.com/statuses/1100065302036054017,0,0,1,1100065302036054017
6019,@realDonaldTrump @KatiePavlich You’re a candy floss twat Donald,realDonaldTrump,lizpidge,https://twitter.com/statuses/1099939033780809729,1,1,10,1099939033780809729
6020,@LikeBrandi Not you nigga... you still got airtime,LikeBrandi,haiitiangoddess,https://twitter.com/statuses/1105177787348934656,0,0,11,1105177787348934656
6021,@xxWaIking @zSlime_ That nigga fucked with the wrong group,xxWaIking,harmIess,https://twitter.com/statuses/1105179589737766912,1,0,11,1105179589737766912
6022,@uppitykiki @rkelly @LoveOnTheBlu Okay bitch how much was you paid and are you fucking him to and you got a day care wtf does that say about you you a nasty bitch,uppitykiki,MarieHa71388456,https://twitter.com/statuses/1100607626222522369,1,1,0,1100607626222522369
6023,@DrewMixon @_moniemontana @DragonflyJonez Nigga stop crying 😭😂,DrewMixon,akilpalmer,https://twitter.com/statuses/1099722333776949248,1,1,0,1099722333776949248
6024,@EverydayStrugg U can’t trust a nigga who sit like this https://t.co/hzqoJianPX,EverydayStrugg,ChiefVito45,https://twitter.com/statuses/1105226362137296897,1,0,10,1105226362137296897
6025,@Cptnrwrpnts It looks like too much work so fuck that shit,Cptnrwrpnts,mel_mellly,https://twitter.com/statuses/1097280123336822789,0,0,10,1097280123336822789
6026,@SkySportsPL The soft cunt running on the pitch,SkySportsPL,_Davies14,https://twitter.com/statuses/1105378560758476800,1,0,10,1105378560758476800
6027,@AlphaWorshiper Thx Faggot.,AlphaWorshiper,maxxbounty,https://twitter.com/statuses/1099821090468126720,1,1,1,1099821090468126720
6028,"@ftbl_keirax so gorgeous, you should have more confidence you are the shit😍",ftbl_keirax,tieganhopkins__,https://twitter.com/statuses/1096799474280816640,0,0,0,1096799474280816640
6029,"@VGVagabond @CrumyCurmudgeon @DevilMayCry @Capcom_UK @RedgraveKyo @TheStreetWriter @tomqe @gypsyOtoko You're such a fucking casual you think this ia a challenge, holy shit 😂",VGVagabond,valyisaghost,https://twitter.com/statuses/1100416918719217666,1,1,0,1100416918719217666
6030,@TraveliNupe No nigga lmao,TraveliNupe,ImSo_ThickWitIt,https://twitter.com/statuses/1099820549507858432,0,0,1,1099820549507858432
6031,"@woofmeowww Nah I’ll fuck them up hard, they’re just big headed cuz twitter is on their side, once the looneys are out of that shell they’re fucked",woofmeowww,MJayAyAy,https://twitter.com/statuses/1095012364708122625,1,0,11,1095012364708122625
6032,@Journaay Naw you lucky you got a good nigga with good friends 😂,Journaay,Adairalanavegas,https://twitter.com/statuses/1105251784250019841,0,0,11,1105251784250019841
6033,@tooorangeyfor 🤣🤣. No I can’t. And not because I belong to the “men are trash” feminazi brigade. But because I’m not a patronising cunt so wouldn’t dream af addressing another adult in that way 🤷🏼‍♀️😉,tooorangeyfor,joolz07,https://twitter.com/statuses/1105179385265614848,0,0,11,1105179385265614848
6034,@fixondennis @caroline4real @thenanaaba @IvyEnyonam_ Continue leaving me out. Sell out nigga 🚶 😡 🔥,fixondennis,dkbghana,https://twitter.com/statuses/1100019514090106880,1,1,1,1100019514090106880
6035,@transkoushi s...shut the fuck up,transkoushi,kamikachu,https://twitter.com/statuses/1099637441789640705,1,1,11,1099637441789640705
6036,@Vandalyzm that was the nigga in the sweater being extra and hyping her bullshit? mm.,Vandalyzm,kia_who,https://twitter.com/statuses/1105176173036867584,0,0,11,1105176173036867584
6037,@CarefreeEdition Fucking retard of a fan base ain’t it. I have never seen so much non sense,CarefreeEdition,LordofNazguls,https://twitter.com/statuses/1099722063177076737,1,1,10,1099722063177076737
6038,@brazybrillas @Jinxzqt @Explient2k @CMKDustMan @iiJuT_ @Pro1k @IrOniiC9 Who talked shit🤔,brazybrillas,Tryfxls,https://twitter.com/statuses/1095218508563128320,0,0,1,1095218508563128320
6039,"@BluePillBlack They basically givin out “here nigga, damn” awards at this point",BluePillBlack,BossmanBran,https://twitter.com/statuses/1099869605244399616,0,0,0,1099869605244399616
6040,@kj_fetishmodel Well bruh... @kj_fetishmodel just fucked you in the ass. You tried to be snarky and make a cute joke. I didn't work. You look like a dumbass and therefore... She verbally bent you over and lit that ass up!,kj_fetishmodel,Art_Differently,https://twitter.com/statuses/1094804771830185984,1,1,10,1094804771830185984
6041,@shinyjoltik @prxtxnding Retard,shinyjoltik,ShoesBeef,https://twitter.com/statuses/1105462409475575808,1,0,11,1105462409475575808
6042,"@ArianaGrande @intogguk @arianaspilltea stop giving ari shit, y’all know exactly what she meant and she’s allowed to feel that way",ArianaGrande,lipspouted,https://twitter.com/statuses/1094813155841138690,1,1,10,1094813155841138690
6043,@iEnjoyThoak_DMG my fault nigga was in that bitch runnin it up wit randoms. I went got some food. you tryna fwi?,iEnjoyThoak_DMG,OhBank_,https://twitter.com/statuses/1099750051683934210,0,0,11,1099750051683934210
6044,@beastdanii Fr fuck that guy.,beastdanii,Anthony_Ibarra_,https://twitter.com/statuses/1097002512194756608,1,0,11,1097002512194756608
6045,"@TasteRosesPower First, fuck you, second NAME ONE BLACK PERSON THAT WASNT YOU IN THAT ARC",TasteRosesPower,halfsaiyanhuman,https://twitter.com/statuses/1097174587706667008,1,1,10,1097174587706667008
6046,"@FootyHumour If the stupid 27 year old fucker had a job it would be an issue yeah 😂 Monday morning ""Where's Paul? Paul doesn't work here cos Paul is unemployed and in jail, stupid cunt 👍",FootyHumour,jamesbseaton1,https://twitter.com/statuses/1105292548384452609,1,0,10,1105292548384452609
6047,@ABC That deceiving fuck,ABC,OGticonderoga,https://twitter.com/statuses/1099435650380677120,1,1,10,1099435650380677120
6048,"@MichelleErk @heyyguido @emrazz Actually, no. Maybe you are busy being a piece of shit, but don't pretend that's standard.",MichelleErk,BrandonLBradfor,https://twitter.com/statuses/1100478839518519296,1,1,0,1100478839518519296
6049,@papiernesto12 This aint non bro. I forgot all about this. Lol i forgot someone recorded it i didnt know the nigga that recorded he was random. N u should see my other fights this 1👎,papiernesto12,Mr_loera12,https://twitter.com/statuses/1105443704116994049,1,0,11,1105443704116994049
6050,@GROOVVYTONY i’m in the library chasing a bag nigga,GROOVVYTONY,blazedbennett,https://twitter.com/statuses/1105243955418013696,0,0,11,1105243955418013696
6051,"@cuhhrhissmuhh Lmao bye nigga, irrelevance ..",cuhhrhissmuhh,GYPjcruz,https://twitter.com/statuses/1099943367385870336,0,0,1,1099943367385870336
6052,@AzokoLoko Fuck Off,AzokoLoko,PaffJillian,https://twitter.com/statuses/1095169655914811397,1,1,1,1095169655914811397
6053,@Ruleyork we ain’t forget about the fyre fest nigga,Ruleyork,BigKuw0p,https://twitter.com/statuses/1099725340484816896,1,0,0,1099725340484816896
6054,"@u_madbro_Adrian I like Apex Legends way more than fortnite because of the legend system lul, just play lol if you want to get a fat penis lul",u_madbro_Adrian,NienstedtLuis,https://twitter.com/statuses/1094922421109489665,1,0,10,1094922421109489665
6055,@elliemayybaker Right what the fuck ?,elliemayybaker,kallymjones,https://twitter.com/statuses/1100127217420521478,0,0,11,1100127217420521478
6056,@TomiLahren I’m glad that me saying that you are a CUNT is consider “vanilla” now.,TomiLahren,VictorCarreno_1,https://twitter.com/statuses/1105430754689986561,1,1,10,1105430754689986561
6057,@ChachiEscobar 🧐😂😂😂 my nigga what?,ChachiEscobar,bblastbyke,https://twitter.com/statuses/1099782472198438912,0,0,11,1099782472198438912
6058,@nyer_o @angelbiyi Niggas don't want a nigga to shine and it shows.,nyer_o,Easyy_,https://twitter.com/statuses/1105178636511072258,0,0,11,1105178636511072258
6059,@LDawg28 Turns out kepa is a selfish twat,LDawg28,VintageVrancic,https://twitter.com/statuses/1099746919138635777,1,0,10,1099746919138635777
6060,@jowenwriter @elconservadorr It's communism what is Killing in Venezuela. Do you support that? Come the fuck on.,jowenwriter,libertqueen,https://twitter.com/statuses/1099412726210875393,1,1,0,1099412726210875393
6061,@VnapireWeekend Both ugly as FUCK,VnapireWeekend,Resuron,https://twitter.com/statuses/1097538394090024960,1,0,11,1097538394090024960
6062,@lamarome_ How old is that nigga ?,lamarome_,JTDarlin,https://twitter.com/statuses/1100014544385126400,1,0,1,1100014544385126400
6063,@joenichols_ he's a selfish twat,joenichols_,LyricalBaconn,https://twitter.com/statuses/1099746676762439682,1,0,0,1099746676762439682
6064,"@ClaireH30486961 @brianklaas Cheney. And not just anybody - he shot a friend in the face. And though Dick never apologized for it, the friend he shot did.  #YesReally https://t.co/jy7wT7adeH",ClaireH30486961,model_daughters,https://twitter.com/statuses/1094891002085597186,1,0,0,1094891002085597186
6065,@ChrisJC12002 @BeddoeRoger Sick of seeing this cunt,ChrisJC12002,durransjune,https://twitter.com/statuses/1100043596097642496,1,0,1,1100043596097642496
6066,@sfpelosi @OklahomaPatrio1 He said it was Witness Testing not Tampering! My Ass,sfpelosi,Michael06507362,https://twitter.com/statuses/1100938635602407424,1,1,10,1100938635602407424
6067,@calibossanova @DeSeanJackson11 How many times were the Eagles actually in the playoffs with him on the squad? Sit the fuck down stfu and watch the fucking games nigga damn it ain’t even like they bringing him in as a #1 option nigga damn,calibossanova,DonaldSizemore,https://twitter.com/statuses/1105314925768032256,1,1,10,1105314925768032256
6068,"@themichaelowen You said exactly that, you pathetic little twat. Bit rich coming from someone with your injury record.",themichaelowen,TOMMYFLEMING3,https://twitter.com/statuses/1100051158650052609,1,1,10,1100051158650052609
6069,@McconicoTazz Slut,McconicoTazz,mrslowbucks,https://twitter.com/statuses/1096646463147438081,1,1,1,1096646463147438081
6070,@localnotail @BellBelltoons What I remember most about this was some whining twat on Twitter say it presented a very negative attitude towards wolves and other canid species https://t.co/ZYCgbElfPe,localnotail,MartinRowson,https://twitter.com/statuses/1105396486320414721,1,0,1,1105396486320414721
6071,@SkyNews Oh piss off you isis lovers...You're obsessed.,SkyNews,rafatjah,https://twitter.com/statuses/1099704487650959360,1,1,0,1099704487650959360
6072,@Jig_God_V Do those flakes look frosted my nigga,Jig_God_V,ShutDwnRandomz,https://twitter.com/statuses/1105318006303805440,0,0,11,1105318006303805440
6073,@manny47s ALRIGHT CHILL NIGGA,manny47s,773Prim,https://twitter.com/statuses/1105471330034610176,0,0,11,1105471330034610176
6074,@Jonah_Pilgrim @ManyVids This shit is brutal. I’m infuriated &amp; defeated at this point.,Jonah_Pilgrim,wwildviolet,https://twitter.com/statuses/1094999409069252608,0,0,1,1094999409069252608
6075,@vermontgmg @DonaldJTrumpJr TFW you RT something and you either A) Don't get that you're in deep shit too or B) Oh my God Donny Jr is really thick headed ain't he,vermontgmg,acolliver615,https://twitter.com/statuses/1100829314642259968,1,1,0,1100829314642259968
6076,@LiamFoxOnTour That’s fuck all.,LiamFoxOnTour,Funk_Pump,https://twitter.com/statuses/1100325252607946753,1,0,0,1100325252607946753
6077,@AsYouNotWish This filthy low life scumbag BollyDawood Fascist Islamist Jihadi mafia pig @FarahKhanAli should have no place in civilized India among hard working honest tax paying citizens. Every hard working citizen should boycott her movies and advertis,AsYouNotWish,Subash_ER,https://twitter.com/statuses/1100014626341740545,1,1,10,1100014626341740545
6078,@AriTheDon So you knew yo new nigga while being with one lmaoo hoe stfu you been cheating on herb hoe,AriTheDon,Terrickminaj,https://twitter.com/statuses/1099422115189739521,1,1,10,1099422115189739521
6079,@emotioneedy avery told me to call him a dirty nigger the other day i have ss,emotioneedy,fivesixfigures,https://twitter.com/statuses/1105179367813074945,1,0,11,1105179367813074945
6080,@wallflowerMJ_ Man needs an award for not fucking that fun up I would’ve dropped a nigga,wallflowerMJ_,sine_nzama,https://twitter.com/statuses/1105581808786329600,0,0,11,1105581808786329600
6081,@D_1andOnly_ Blaming your period for the reason you’re acting like a bitch is: 1. False &amp; 2. Not cute so stop it.,D_1andOnly_,Callme_Kstew,https://twitter.com/statuses/1101734367812964352,1,1,0,1101734367812964352
6082,@purplesealion @BillKristol You’re a clown fuck. 😂😂😂😂😂😂😂😂😂😂        None of that is true. 😂😂😂😂😂😂😂😂😂😂😂😂,purplesealion,jgsgerard,https://twitter.com/statuses/1095326325437550592,1,1,0,1095326325437550592
6083,"@transyurochka There's literally almost no difference between that and the strawman ass memes transphobes make about trans people.  Just substitute ""cis man"" (or, let's be real, they'd use ""REAL man"", ick) and ""trans 'man'"" and it's no different.",transyurochka,alchemyjosh,https://twitter.com/statuses/1099907167417761792,0,0,0,1099907167417761792
6084,@HOLLOWTIPS16 Nigga you retarded 😂😂🤣🤣,HOLLOWTIPS16,ThisNiggaMondre,https://twitter.com/statuses/1105177836891992064,0,0,11,1105177836891992064
6085,@gabesmithh1 @Nick28T I will when you're not a cunt,gabesmithh1,andyallsop26,https://twitter.com/statuses/1100031891628089344,1,1,0,1100031891628089344
6086,@KaiKerie @gamezjakee Nigga finna catch Aids,KaiKerie,_TaylorLowery,https://twitter.com/statuses/1105176395154636801,0,0,11,1105176395154636801
6087,@myracingtips who’s the fucking starter?? Enoughs enough we want a name!!!!!! Absolute cunt,myracingtips,bigpolls,https://twitter.com/statuses/1105481427989286912,1,1,10,1105481427989286912
6088,"@Borotas_spirit No, I don't think that would have happened under any other coach, the way Sarri then flounced off and flounced back showed him in a bad light. Kepa made a cunt of himself, but it shows me the lack of respect for Sarri. Conte, Jose, Rafa, C",Borotas_spirit,GrocerJackUK,https://twitter.com/statuses/1099757226443661313,1,0,1,1099757226443661313
6089,"@katharvas @HsakaAhnis @cjwerleman We’ll answer the question then...Is every member of a religion of 2 billion Muslims, and growing, a jihadi ?",katharvas,TheSykoDude,https://twitter.com/statuses/1099739212017004544,0,0,1,1099739212017004544
6090,@midge6682 @rickygervais I laughed too much at you little tubby ginger cunt😂😂😂,midge6682,Billhick777,https://twitter.com/statuses/1105264902086815745,1,1,1,1105264902086815745
6091,@Kalia_lily Cum shots,Kalia_lily,PauloWilsiano,https://twitter.com/statuses/1096607623288373248,1,1,0,1096607623288373248
6092,@damnedsof Its just sad that the price for you to go heaven is that your parents to go in hell because they had sex to make you 😈,damnedsof,hammerheadmorti,https://twitter.com/statuses/1101898649485795329,1,1,0,1101898649485795329
6093,@realDonaldTrump He didn't write that shit,realDonaldTrump,thiafails,https://twitter.com/statuses/1101473657099042816,0,0,10,1101473657099042816
6094,@simon_172 Twat....,simon_172,BigGrantHolt,https://twitter.com/statuses/1105215051252813825,1,1,1,1105215051252813825
6095,@RileyAlexandraa lmfao hate that nigga,RileyAlexandraa,tanasianajae,https://twitter.com/statuses/1105178555758100480,1,0,11,1105178555758100480
6096,@kacigoforth i was an awkward lil fuck,kacigoforth,memeslut2005,https://twitter.com/statuses/1099304749130792960,0,0,1,1099304749130792960
6097,@KTHopkins @IlhanMN You’re 5ft 8 I didn’t think that they stacked shit that high,KTHopkins,GeorgeD74120121,https://twitter.com/statuses/1095016916295606274,0,0,10,1095016916295606274
6098,@FBG_DUCK WYA BITCH SHOOT DA ONES HOE ASS NIGGA 🤝 POP OUT GANG,FBG_DUCK,youngtthemighty,https://twitter.com/statuses/1105235900471095302,1,0,10,1105235900471095302
6099,@IamTheNaz10 @chezz2017 My nigga👏🏾👊🏾🔥,IamTheNaz10,bhiza_1903,https://twitter.com/statuses/1099724735116689408,0,0,1,1099724735116689408
6100,@MomentumCV Twat! Would have been easier,MomentumCV,Jaduk99,https://twitter.com/statuses/1105535214053408768,1,1,11,1105535214053408768
6101,@Hogs_All_Day @DailyMirror Nah her nigga just don’t know how to pull out,Hogs_All_Day,iletmynutzhangg,https://twitter.com/statuses/1100193362089529344,1,0,0,1100193362089529344
6102,@Nyjil_ I guess bro lol but the nigga was a ball hog and got 1 Conf. Finals L under his belt,Nyjil_,PThorne_14,https://twitter.com/statuses/1105177685192572929,0,0,11,1105177685192572929
6103,@ValentineAzih @sexycendyy She has forgotten so fast.  But nigga you did a rough job down there😂😂😂 Had it been you take your time she would vividly remember 😏😏😏,ValentineAzih,Phesteeydegreat,https://twitter.com/statuses/1105238894671527936,0,0,1,1105238894671527936
6104,@marvin92944875 bitch..don't want ps..wc..skype..watsap.. chatsex just dm..if i want real : https://t.co/gs5y2IfMFJ,marvin92944875,billydebra2,https://twitter.com/statuses/1099942581675257856,1,1,0,1099942581675257856
6105,@LunaNotLunar Don't let ur parents take it from you. You earned that shit for being forced to go,LunaNotLunar,MarshPandaMello,https://twitter.com/statuses/1099354330182803456,0,0,11,1099354330182803456
6106,@LacaSauce I never said he hit his wife u retard,LacaSauce,FutboIGuy,https://twitter.com/statuses/1105213083402805248,1,1,1,1105213083402805248
6107,@AwfulReflexes LMAOO DELETE THAT HOE MY NIGGA,AwfulReflexes,AeriuCitizen,https://twitter.com/statuses/1105558356692033540,0,0,11,1105558356692033540
6108,@Gee__Bsb Is she pregnant by another nigga sayin shit like this?,Gee__Bsb,Docfrom5th,https://twitter.com/statuses/1105497882042486790,1,0,11,1105497882042486790
6109,"@WillJPowers Hey how about you go fuck yourself and let streamers enjoy the things they do instead of trying to force them into putting success first and foremost?  The only universal advice you can give any streamer is ""Have fun,  keep doing what makes y",WillJPowers,CptDumplin,https://twitter.com/statuses/1095477618353360896,1,1,0,1095477618353360896
6110,@Joeobrien44 @SkySportsPL I'd appreciate it if you stopped commenting on my weight yes I'm rather porky ok... Any you can fuck off you don't know the first thigh about football stupid cockney cunt,Joeobrien44,JakeLee50195161,https://twitter.com/statuses/1105176358961991681,1,1,11,1105176358961991681
6111,@daddy_sweety your cock would look good between my tits 🤤,daddy_sweety,slt_girl,https://twitter.com/statuses/1100780134309789696,1,1,1,1100780134309789696
6112,@DavidNi61157349 @callumsmith278 @Proudy31589 @MrDtAFC If he likes the manager or else the cunt would act nonchalantly,DavidNi61157349,VHotspur,https://twitter.com/statuses/1099806295454957568,1,0,0,1099806295454957568
6113,@PatsOnYaBack Nigga https://t.co/wDRTZkxCn7,PatsOnYaBack,RiotTV3,https://twitter.com/statuses/1105318075618930690,1,1,10,1105318075618930690
6114,@JMCxDrippy Imagine writing a paragraph to another nigga go yell at ur parents are something u weirdo,JMCxDrippy,KamSaucy2x,https://twitter.com/statuses/1099893056306728960,1,1,1,1099893056306728960
6115,@1chriskeating @rickygervais You must be a tubby little cunt.,1chriskeating,sjarrigo,https://twitter.com/statuses/1100219654323212288,1,1,0,1100219654323212288
6116,@PriymusXzavier Can a nigga get an explanation?,PriymusXzavier,TheKidcrow,https://twitter.com/statuses/1105238323524718593,0,0,1,1105238323524718593
6117,@BowenSencire stfu you ain’t hear shit,BowenSencire,admiremacee,https://twitter.com/statuses/1100284761694785538,1,1,10,1100284761694785538
6118,@MsMicaLuv Brad frustrates me more. Like sit that nigga down and let Gordon run it for the second unit.,MsMicaLuv,lilladybug90,https://twitter.com/statuses/1099821268805840896,0,0,10,1099821268805840896
6119,"@pgillon1985 Can spot a closet gay homophobic bell piece from 50 yards mate  Always the ones like “fucking hate gays me, love pussy, let’s go get pussy, mmm pussy”.....   And they have Grindr on their phones, for “work”  Yas 😂",pgillon1985,vincentazz,https://twitter.com/statuses/1094949623901417475,1,1,1,1094949623901417475
6120,@ChrisKaiju I’m glad you appreciated this niche ass tweet ahah,ChrisKaiju,milorango,https://twitter.com/statuses/1099876234467598336,0,0,1,1099876234467598336
6121,"@_Jenna_T “Wouldn’t be on top today”. Good God, I’m a twat.",_Jenna_T,FredrikSewell,https://twitter.com/statuses/1099935196739039232,1,1,1,1099935196739039232
6122,@BASED_Bhari You just a nigga that can do more than make noodles calm down😂,BASED_Bhari,Yab_Birdie,https://twitter.com/statuses/1105191076619526144,0,0,11,1105191076619526144
6123,@Kevin_yuh nigga we done heard this a billion times.,Kevin_yuh,maxstradamusss,https://twitter.com/statuses/1105271213486678016,0,0,11,1105271213486678016
6124,@FionaNova NDKEDKWKEK I miss you too lol nigga 😭😭😭 are u only there for the two days???,FionaNova,izzysaek0,https://twitter.com/statuses/1105184564551536640,0,0,11,1105184564551536640
6125,"@shahfaesal @ImranKhanPTI Then it will b called as ""Holy Shit"" ! 😂😂",shahfaesal,laliteshgautam,https://twitter.com/statuses/1101926347776000000,0,0,0,1101926347776000000
6126,@BigSleep36 With all due respect it's not the first incident: - Unravelling a banner which called our manager a cunt - Waiting outside our team and fan coaches last season after the game.. - Groundsmen saying vile things about our managers daughter after,BigSleep36,ValleyFloydFred,https://twitter.com/statuses/1099720391411580928,0,0,1,1099720391411580928
6127,@SkySportsPL  No one replied last time. So asking again.. is there a particular reason why Graeme Souness is a miserable fucking argumentative cunt every week without fail?,SkySportsPL,neilw1989,https://twitter.com/statuses/1099721593608118272,1,0,0,1099721593608118272
6128,@TEnglishSport He should get his own house in order before making threats. Twat.,TEnglishSport,BigotBrosHater,https://twitter.com/statuses/1105448432389500928,1,0,10,1105448432389500928
6129,@__JayColeman @tierrajthomas Lmao nigga said https://t.co/yrcPy5cQgk,__JayColeman,OriginalSlimC,https://twitter.com/statuses/1105176785195622400,0,0,11,1105176785195622400
6130,"@vcrtaylor Yes, exactly that. I wasn’t even thought of when trans women were fucking shit up on my behalf, so I absolutely owe them and I have every intention of repaying the debt.",vcrtaylor,SpillerOfTea,https://twitter.com/statuses/1095054212159991809,1,0,1,1095054212159991809
6131,"@alanbeattie @SamuelMarcLowe I didn't have you down as a pompous or tedious twat, but sometimes get these things wrong. Who is never wrong? Apart from you of course. Bye Alan.",alanbeattie,iainmartin1,https://twitter.com/statuses/1101431692915601409,1,1,1,1101431692915601409
6132,@SubDeliveryZone lmao you’re not serious! You better gbe idi e and do the anal sex rubbish!!!,SubDeliveryZone,mjjuniormodel,https://twitter.com/statuses/1099726373093027847,1,1,10,1099726373093027847
6133,@Steve_Sailer what's the tall version of an uncle tom,Steve_Sailer,congratsmate,https://twitter.com/statuses/1105364174593417216,0,0,10,1105364174593417216
6134,@cenkuygur Chalk this up to more stupid shit you,cenkuygur,BREAKFAST4,https://twitter.com/statuses/1100848264885256192,1,1,0,1100848264885256192
6135,@DanielMUFC__ Kepa not Coming Off Even Though He is Hurt. Being a twat,DanielMUFC__,RashfordElite,https://twitter.com/statuses/1099748011687792640,1,0,10,1099748011687792640
6136,@pyrorulezzz @Mrfreeze128 @bugpetals Nigga just sent some nsfw art lmao she wasn't groomed,pyrorulezzz,Coldfreeze128,https://twitter.com/statuses/1099860590162366465,0,0,0,1099860590162366465
6137,@mmmmfries I be like shut up nigga y’all ain’t friends. If y’all friends then what’s his mama name? https://t.co/xsgJDQS6Bw,mmmmfries,ArielGooden,https://twitter.com/statuses/1099764972421173248,1,0,11,1099764972421173248
6138,@Word2myKnicks No nigger,Word2myKnicks,LeeRusty_,https://twitter.com/statuses/1105477676612157442,1,1,11,1105477676612157442
6139,@Collaso923 He’s ass this year if that was his first bucket,Collaso923,EzzellAkin,https://twitter.com/statuses/1096030324566433792,1,0,11,1096030324566433792
6140,@KhuluPhasiwe Stop talking political shit and do your job.,KhuluPhasiwe,NotaFundi,https://twitter.com/statuses/1096712434381979648,0,0,0,1096712434381979648
6141,@ChubbyGhost3 I’m about to start sucking dick for some trans Jack content where is it,ChubbyGhost3,bottomboybye,https://twitter.com/statuses/1095181626512936961,1,0,1,1095181626512936961
6142,"@tatianabrittney @Iceeeecreammmm Lmao i don’t know where your gonna keep them😂😂😂and yeah cause since your piece of shit ass dog did that ,my mom had to replace him because like you know i have a little brother and sister and they saw all that shit happening infront of them and still think the dog is at the",tatianabrittney,Iceeeeecreammmm,https://twitter.com/statuses/1100251596775141376,1,1,1,1100251596775141376
6143,@DoubleDeck88 Anyone who ‘sexually prefers children’ deserves to be put in prison for life. and you’re an a pile of shit for supporting that.,DoubleDeck88,fendiadlib,https://twitter.com/statuses/1101708346799857670,1,1,0,1101708346799857670
6144,@DonaldJTrumpJr Shit Cunt.,DonaldJTrumpJr,SteveBr84583694,https://twitter.com/statuses/1099889262453972992,1,1,0,1099889262453972992
6145,@kepa_46 Your such a cunt,kepa_46,Gazzanology,https://twitter.com/statuses/1099790150857576448,1,1,0,1099790150857576448
6146,"@_missterrible I didnt create the rules, i just live by them. Women dont want a broke nigga around, and rich niggas dont want ugly women around.",_missterrible,chandlerayoung,https://twitter.com/statuses/1100089916816543744,0,0,10,1100089916816543744
6147,@BitchboyScot @kaiajacksonn @ava1black1 @jackkksc0tt Fuck off twat,BitchboyScot,Kianp1999,https://twitter.com/statuses/1100004557223051264,1,1,1,1100004557223051264
6148,@Dharnniiel 😂😂😂😂😂. All lies. That nigga lies for a living. Man has been oppresing me in that house every weekend.  For the presidential election that nigga was casting his vote into a different ballot box all day.😅😅😅,Dharnniiel,ren_high_sense,https://twitter.com/statuses/1105178733659459584,1,0,11,1105178733659459584
6149,@WadeWestMabyn Twat in a hat,WadeWestMabyn,deb20021966,https://twitter.com/statuses/1105253397190639616,1,1,1,1105253397190639616
6150,@j_hockeyandvine @OilersNation Frank has seen some shit in his first year of life.,j_hockeyandvine,jsbmbaggedmilk,https://twitter.com/statuses/1101889846203670528,0,0,0,1101889846203670528
6151,@miggybaz “Daddy   I’d like to apologize”   Me : ok   “I don’t know how to work the wifi biz and I need you help”   Me : not for the fat useless cunt thing   “Oh I guess that wasn’t so nice”   Me : you apologizing?   “So this wifi issue ... “   Me : ....,miggybaz,DCharlieJP,https://twitter.com/statuses/1105421794842800128,1,0,11,1105421794842800128
6152,@slpng_giants_oz An excellent thread about the court  https://t.co/k615EE6qRa,slpng_giants_oz,jaci_wiley,https://twitter.com/statuses/1101020485809201152,0,0,10,1101020485809201152
6153,@Kiki_Kannon Jesus christ o.o the fuck wrong with people,Kiki_Kannon,DracoSenseiX4,https://twitter.com/statuses/1100293297606746113,0,0,10,1100293297606746113
6154,@Anni_Pancake 😪 that’s just too sad because the fans don’t deserve any of this shit,Anni_Pancake,TSangsterBrasil,https://twitter.com/statuses/1099660378257133568,0,0,1,1099660378257133568
6155,@bad_tits shes retarded. im a bodybuilder so naturally im into the bodybuilding/powerlifting community and i see the amount of males winning female competitions because they cant compete with their own sex rising and the amount of suckers who support it i,bad_tits,stupideyeball,https://twitter.com/statuses/1095472756966215686,1,0,11,1095472756966215686
6156,@__KrispyKareem &amp; once my dad gave him that $20 tip nigga was like: 😄,__KrispyKareem,mar3yuh,https://twitter.com/statuses/1105318320402845696,0,0,11,1105318320402845696
6157,"@mendosha__ Them hoes used to be the shit, artic ice too :(",mendosha__,lilbby1023,https://twitter.com/statuses/1095247909866610688,1,0,11,1095247909866610688
6158,@MajorUpadhyay @narendramodi The bloody ass wasn't even aware that Imran was releasing Abhi as a peace gesture  Modi did NOTHING....Asolutely NOTHING to secure release of #AbhinandanVarthaman   Only a moron would believe that the jerk did anything for the,MajorUpadhyay,Paul_Koshy,https://twitter.com/statuses/1101876134340251648,1,0,1,1101876134340251648
6159,@Redd21_ Nigga you the third person 😂,Redd21_,holyrexx,https://twitter.com/statuses/1099883773343207424,1,1,1,1099883773343207424
